MAG_id	domain	phylum	clade	order	family	genus	species	taxonomy_id
MAG1530	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	Victivallis sp900550905	77133
MAG0310	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	Victivallis sp900551245	77133
MAG1539	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	Victivallis vadensis	172901
MAG1928	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	Victivallis sp002998355	2094242
MAG0143	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	UBA1829	UBA1829	UBA1829 sp900548385	77133
MAG1078	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	UBA1829	UBA11452	UBA11452 sp003526375	2053569
MAG0776	Bacteria	Elusimicrobiota	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	UBA1436	UBA1436 sp002329395	1947907
MAG0515	Bacteria	Elusimicrobiota	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	UBA1436	UBA1436 sp900541355	460511
MAG1657	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_B	Campylobacter_B hominis	360107
MAG0162	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D sp900541945	162155
MAG0755	Bacteria	Spirochaetota	Brachyspirae	Brachyspirales	Brachyspiraceae	Brachyspira	Brachyspira sp000431595	1262760
MAG1615	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	Cloacibacillus evryensis	866499
MAG0922	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	Cloacibacillus porcorum	1197717
MAG1438	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	NA	NA
MAG0332	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Holdemanella	NA	NA
MAG0728	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	NA	NA
MAG0949	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	NA	NA
MAG0894	Bacteria	Firmicutes	Bacilli	RFN20	CAG-826	UBA4855	NA	NA
MAG0192	Bacteria	Firmicutes	Bacilli	RFN20	CAG-826	NA	NA	NA
MAG0591	Bacteria	Firmicutes	Bacilli	RFN20	CAG-449	UBA3210	NA	NA
MAG0025	Bacteria	Firmicutes	Bacilli	RF39	CAG-302	CAG-302	NA	NA
MAG1000	Bacteria	Firmicutes	Bacilli	RF39	CAG-302	CAG-302	NA	NA
MAG0329	Bacteria	Firmicutes	Bacilli	RF39	CAG-302	NA	NA	NA
MAG1250	Bacteria	Firmicutes	Bacilli	RF39	CAG-302	CAG-762	NA	NA
MAG0768	Bacteria	Firmicutes	Bacilli	RF39	CAG-302	UMGS2068	NA	NA
MAG1120	Bacteria	Firmicutes	Bacilli	RF39	UBA5348	CAG-1193	NA	NA
MAG0480	Bacteria	Firmicutes	Bacilli	RF39	CAG-433	CAG-594	NA	NA
MAG0713	Bacteria	Firmicutes	Bacilli	RF39	CAG-433	NA	NA	NA
MAG1836	Bacteria	Firmicutes	Bacilli	RF39	CAG-822	UBA5026	NA	NA
MAG0730	Bacteria	Firmicutes	Bacilli	RF39	CAG-822	UBA5026	NA	NA
MAG0484	Bacteria	Firmicutes	Bacilli	RF39	CAG-822	UBA5026	NA	NA
MAG1427	Bacteria	Firmicutes	Bacilli	RF39	CAG-822	UBA5026	NA	NA
MAG0957	Bacteria	Firmicutes	Bacilli	RF39	CAG-822	CAG-884	NA	NA
MAG1421	Bacteria	Firmicutes	Bacilli	RF39	CAG-822	CAG-884	NA	NA
MAG1547	Bacteria	Firmicutes	Bacilli	RF39	CAG-822	UMGS2016	NA	NA
MAG0983	Bacteria	Firmicutes	Bacilli	RF39	CAG-822	CAG-878	NA	NA
MAG1543	Bacteria	Firmicutes	Bacilli	RF39	CAG-611	CAG-877	NA	NA
MAG0522	Bacteria	Firmicutes	Bacilli	RF39	CAG-611	CAG-877	NA	NA
MAG0231	Bacteria	Firmicutes	Bacilli	RF39	CAG-611	CAG-877	NA	NA
MAG1642	Bacteria	Firmicutes	Bacilli	RF39	CAG-611	UMGS995	NA	NA
MAG0499	Bacteria	Firmicutes	Bacilli	RF39	CAG-611	CAG-451	NA	NA
MAG0243	Bacteria	Firmicutes	Bacilli	RF39	CAG-611	CAG-451	NA	NA
MAG0526	Bacteria	Firmicutes	Bacilli	RF39	CAG-611	UBA7057	NA	NA
MAG0900	Bacteria	Firmicutes	Bacilli	RF39	CAG-611	CAG-710	NA	NA
MAG1845	Bacteria	Firmicutes	Bacilli	RF39	CAG-611	CAG-988	NA	NA
MAG0902	Bacteria	Firmicutes	Bacilli	RF39	CAG-611	UMGS1449	NA	NA
MAG1628	Bacteria	Firmicutes	Bacilli	RF39	CAG-1000	CAG-460	NA	NA
MAG0227	Bacteria	Firmicutes	Bacilli	RF39	CAG-1000	CAG-460	NA	NA
MAG1268	Bacteria	Firmicutes	Bacilli	RF39	CAG-1000	CAG-605	NA	NA
MAG0506	Bacteria	Firmicutes	Bacilli	RF39	CAG-1000	NA	NA	NA
MAG1377	Bacteria	Firmicutes	Bacilli	RF39	CAG-1000	CAG-1000	NA	NA
MAG1906	Bacteria	Firmicutes	Bacilli	RF39	CAG-1000	CAG-1000	NA	NA
MAG0321	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	NA	NA
MAG1674	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium_B	NA	NA
MAG0391	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Ruminococcus_E	NA	NA
MAG0099	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Ruminococcus_E	NA	NA
MAG0091	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Ruminococcus_E	NA	NA
MAG1444	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	An172	NA	NA
MAG0538	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UBA7067	NA	NA
MAG0693	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UMGS1491	NA	NA
MAG0781	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UMGS1491	NA	NA
MAG1802	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UMGS1491	NA	NA
MAG0234	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Acutalibacter	NA	NA
MAG1339	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Acutalibacter	NA	NA
MAG1525	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	NA	NA	NA
MAG0215	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	NA	NA	NA
MAG0851	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UBA5905	NA	NA
MAG0586	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UMGS856	NA	NA
MAG1082	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UMGS1397	NA	NA
MAG0062	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	NA	NA	NA
MAG1705	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Eubacterium_R	NA	NA
MAG0743	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Eubacterium_R	NA	NA
MAG0426	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Eubacterium_R	NA	NA
MAG0966	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Eubacterium_R	NA	NA
MAG0424	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UBA737	NA	NA
MAG1411	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UBA737	NA	NA
MAG0483	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UMGS1279	NA	NA
MAG0941	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UMGS1484	NA	NA
MAG1488	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_C	NA	NA
MAG1079	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_D	NA	NA
MAG1348	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_D	NA	NA
MAG1671	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	UMGS1601	NA	NA
MAG1141	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	UBA1409	NA	NA
MAG0261	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	QAMM01	NA	NA
MAG0639	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Negativibacillus	NA	NA
MAG1430	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Negativibacillus	NA	NA
MAG0300	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	UBA3818	NA	NA
MAG0523	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	NA	NA
MAG1712	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	NA	NA
MAG1285	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	NA	NA
MAG1733	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	NA	NA
MAG1211	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	NA	NA
MAG1514	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	NA	NA
MAG1753	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	NA	NA
MAG1198	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	NA	NA
MAG0221	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	NA	NA
MAG1556	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Fournierella	NA	NA
MAG0676	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Anaerofilum	NA	NA
MAG1325	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-83	NA	NA
MAG0904	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-83	NA	NA
MAG1376	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-83	NA	NA
MAG1692	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	ER4	NA	NA
MAG0559	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Oscillibacter	NA	NA
MAG0316	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Oscillibacter	NA	NA
MAG0521	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA	NA
MAG0685	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Intestinimonas	NA	NA
MAG0691	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Intestinimonas	NA	NA
MAG0786	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Intestinimonas	NA	NA
MAG0051	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Marseille-P3106	NA	NA
MAG1113	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	UBA9475	NA	NA
MAG1365	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Lawsonibacter	NA	NA
MAG1883	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Lawsonibacter	NA	NA
MAG0895	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NK3B98	NA	NA
MAG1074	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NK3B98	NA	NA
MAG1231	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-110	NA	NA
MAG0826	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA	NA
MAG0889	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	UBA1777	NA	NA
MAG0541	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	F23-B02	NA	NA
MAG1860	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	UBA5446	NA	NA
MAG1314	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	UBA5446	NA	NA
MAG1769	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	UBA5446	NA	NA
MAG0386	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	Agathobaculum	NA	NA
MAG0405	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	CAG-272	UMGS1002	NA	NA
MAG1717	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	CAG-272	UMGS1815	NA	NA
MAG1765	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	CAG-272	UMGS1696	NA	NA
MAG1899	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	CAG-272	UMGS902	NA	NA
MAG0419	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	CAG-272	UMGS902	NA	NA
MAG1392	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	CAG-272	UMGS1225	NA	NA
MAG0055	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	CAG-272	UMGS1225	NA	NA
MAG1569	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	CAG-272	UMGS1225	NA	NA
MAG0033	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	CAG-272	UMGS911	NA	NA
MAG1680	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	CAG-272	QALR01	NA	NA
MAG0891	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	CAG-382	UMGS882	NA	NA
MAG0502	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	UBA644	QAKR01	NA	NA
MAG1154	Bacteria	Firmicutes_A	Clostridia	UMGS1810	UMGS1810	NA	NA	NA
MAG0807	Bacteria	Firmicutes_A	Clostridia	Monoglobales_A	UBA1381	UBA4716	NA	NA
MAG1087	Bacteria	Firmicutes_A	Clostridia	Monoglobales_A	UBA1381	NA	NA	NA
MAG0344	Bacteria	Firmicutes_A	Clostridia	Monoglobales	Monoglobaceae	NA	NA	NA
MAG0220	Bacteria	Firmicutes_A	Clostridia	Monoglobales	Monoglobaceae	NA	NA	NA
MAG1455	Bacteria	Firmicutes_A	Clostridia	Monoglobales	Monoglobaceae	NA	NA	NA
MAG1136	Bacteria	Firmicutes_A	Clostridia	Monoglobales	Monoglobaceae	UMGS1326	NA	NA
MAG0994	Bacteria	Firmicutes_A	Clostridia	Monoglobales	Monoglobaceae	NA	NA	NA
MAG0679	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	NA	NA
MAG0394	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	NA	NA
MAG1350	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	NA	NA
MAG0954	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	NA	NA
MAG1817	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	NA	NA
MAG1017	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	NA	NA
MAG1428	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	NA	NA
MAG0571	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	NA	NA
MAG0445	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	NA	NA
MAG0414	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	NA	NA
MAG0144	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	NA	NA
MAG0535	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	NA	NA
MAG0179	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	NA	NA
MAG1752	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-354	NA	NA
MAG1498	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-354	NA	NA
MAG1189	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-354	NA	NA
MAG1011	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-354	NA	NA
MAG1542	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-492	NA	NA
MAG0952	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-492	NA	NA
MAG0672	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	UMGS1663	NA	NA
MAG0440	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-273	NA	NA
MAG0196	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-273	NA	NA
MAG0122	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-273	NA	NA
MAG0266	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-273	NA	NA
MAG1067	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-273	NA	NA
MAG1619	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-273	NA	NA
MAG0130	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-273	NA	NA
MAG1745	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-273	NA	NA
MAG0277	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-273	NA	NA
MAG0150	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-273	NA	NA
MAG1295	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	NA	NA	NA
MAG0260	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	NA	NA	NA
MAG0468	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-245	NA	NA
MAG0146	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-245	NA	NA
MAG1122	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-245	NA	NA
MAG0829	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-245	NA	NA
MAG1107	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	UMGS1994	NA	NA
MAG1652	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	UMGS1754	NA	NA
MAG1895	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	NA	NA	NA
MAG1203	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-452	NA	NA
MAG0995	Bacteria	Firmicutes_A	Clostridia	TANB77	UBA1234	NA	NA	NA
MAG1606	Bacteria	Firmicutes_A	Clostridia	TANB77	UBA1234	NA	NA	NA
MAG1304	Bacteria	Firmicutes_A	Clostridia	TANB77	NA	NA	NA	NA
MAG1933	Bacteria	Firmicutes_A	Clostridia	UBA1212	UBA1255	UMGS1537	NA	NA
MAG1033	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	NA	NA
MAG0581	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	NA	NA
MAG1465	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	NA	NA
MAG0203	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	NA	NA
MAG1289	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	NA	NA
MAG0944	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	NA	NA
MAG0565	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	NA	NA
MAG0268	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	NA	NA
MAG1865	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	NA	NA
MAG1515	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	NA	NA
MAG0714	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	OF09-33XD	NA	NA
MAG0041	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
MAG0076	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UMGS1375	NA	NA
MAG0767	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UMGS1375	NA	NA
MAG1512	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-56	NA	NA
MAG1415	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA7160	NA	NA
MAG0335	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA7160	NA	NA
MAG0681	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA7182	NA	NA
MAG0388	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	NA	NA
MAG1774	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	NA	NA
MAG1449	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	NA	NA
MAG0044	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	NA	NA
MAG1388	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	NA	NA
MAG1719	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	NA	NA
MAG0819	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Sellimonas	NA	NA
MAG0732	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Faecalimonas	NA	NA
MAG0110	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Faecalimonas	NA	NA
MAG0985	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
MAG1790	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
MAG1051	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	NA	NA
MAG1005	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	COE1	NA	NA
MAG0827	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
MAG0880	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Acetatifactor	NA	NA
MAG1690	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Acetatifactor	NA	NA
MAG1732	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Acetatifactor	NA	NA
MAG1558	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-510	NA	NA
MAG1870	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UMGS2037	NA	NA
MAG1534	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA2882	NA	NA
MAG0418	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA9502	NA	NA
MAG1555	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA9502	NA	NA
MAG0163	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_G	NA	NA
MAG1842	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_G	NA	NA
MAG0918	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_G	NA	NA
MAG1736	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-603	NA	NA
MAG1024	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_F	NA	NA
MAG0270	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	TF01-11	NA	NA
MAG1637	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-127	NA	NA
MAG1379	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	NA	NA
MAG1197	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	NA	NA
MAG0775	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	NA	NA
MAG1447	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Frisingicoccus	NA	NA
MAG1278	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Frisingicoccus	NA	NA
MAG1153	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Frisingicoccus	NA	NA
MAG1192	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Frisingicoccus	NA	NA
MAG1900	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA7096	NA	NA
MAG0682	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	UBA1390	UBA1390	NA	NA
MAG0382	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Anaerotignaceae	Anaerotignum	NA	NA
MAG1021	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	CAG-274	CAG-274	NA	NA
MAG1398	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	CAG-274	CAG-274	NA	NA
MAG1882	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	CAG-274	NA	NA	NA
MAG0214	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	CAG-274	NA	NA	NA
MAG0213	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	CAG-238	NA	NA
MAG1649	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	CAG-238	NA	NA
MAG1371	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	GCA-900066495	NA	NA
MAG0750	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Intestinibacter	NA	NA
MAG1220	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Anaerococcus	NA	NA
