dataset	data_type	model_type	ext_comp	alg	sec_add_var	sec_alg	predictor	rep	fold	auroc	sensitivity	specificity	selection	primary_model	secondary_model
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold1	0.5499072356215213	0.974025974025974	0.014285714285714285	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold2	0.5683848797250859	0.845360824742268	0.17333333333333334	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold3	0.5646197519796803	0.8762886597938144	0.17391304347826086	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold4	0.5560349994006952	0.8932038834951457	0.08641975308641975	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold5	0.5839607201309329	0.8297872340425532	0.2	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold1	0.550633927138501	0.7204301075268817	0.2835820895522388	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold2	0.5751663641863279	0.896551724137931	0.15789473684210525	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold3	0.61267217630854	0.8181818181818182	0.2878787878787879	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold4	0.5040296582849775	0.8617021276595744	0.15151515151515152	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold5	0.6428571428571428	0.9404761904761905	0.07058823529411765	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold1	0.5611538461538461	0.83	0.16666666666666666	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold2	0.5052083333333334	0.5833333333333334	0.425	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold3	0.58028271112722	0.8202247191011236	0.16129032258064516	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold4	0.6400679117147708	0.8709677419354839	0.21052631578947367	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold5	0.5663194444444445	0.6444444444444445	0.421875	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold1	0.5799937868903386	0.8620689655172413	0.17567567567567569	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold2	0.5106280193236715	0.6555555555555556	0.3333333333333333	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold3	0.5642424242424242	0.93	0.045454545454545456	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold4	0.5621734587251829	0.9425287356321839	0.10227272727272728	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold5	0.6307997557997558	0.8653846153846154	0.2857142857142857	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold1	0.613015873015873	0.8666666666666667	0.21428571428571427	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold2	0.5238095238095238	0.75	0.2878787878787879	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold3	0.5448717948717948	0.8191489361702128	0.21794871794871795	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold4	0.5586734693877551	0.8061224489795918	0.32894736842105265	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold5	0.5407563025210084	0.8627450980392157	0.17142857142857143	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat01	Fold1	0.5691778101416656	0.8674698795180723	0.21978021978021978	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat01	Fold2	0.548582995951417	0.6842105263157895	0.41025641025641024	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat01	Fold3	0.4286803966437834	0.6521739130434783	0.3157894736842105	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat01	Fold4	0.6031339942436841	0.5283018867924528	0.6101694915254238	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat01	Fold5	0.668695652173913	0.43478260869565216	0.8133333333333334	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat02	Fold1	0.500858302122347	0.5955056179775281	0.3611111111111111	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat02	Fold2	0.5632843587389041	0.8080808080808081	0.24242424242424243	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat02	Fold3	0.5407692307692308	0.43	0.6025641025641025	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat02	Fold4	0.5982252141982864	0.5348837209302325	0.6052631578947368	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat02	Fold5	0.6021589486858573	0.6808510638297872	0.45588235294117646	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat03	Fold1	0.5091550250915502	0.37623762376237624	0.6438356164383562	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat03	Fold2	0.5970197602850664	0.5204081632653061	0.6031746031746031	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat03	Fold3	0.5447368421052632	0.8588235294117647	0.17105263157894737	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat03	Fold4	0.6189975990396158	0.6428571428571429	0.5588235294117647	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat03	Fold5	0.5499273255813953	0.5581395348837209	0.5625	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat04	Fold1	0.585464796479648	0.46534653465346537	0.5694444444444444	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat04	Fold2	0.5810047095761381	0.5824175824175825	0.5857142857142857	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat04	Fold3	0.6151823281907434	0.717391304347826	0.4032258064516129	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat04	Fold4	0.5388801468659847	0.3978494623655914	0.6219512195121951	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat04	Fold5	0.5051975051975052	0.6043956043956044	0.40540540540540543	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat05	Fold1	0.621	0.41	0.7818181818181819	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat05	Fold2	0.5233338416958975	0.8072289156626506	0.26582278481012656	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat05	Fold3	0.510777683854607	0.5934065934065934	0.4358974358974359	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat05	Fold4	0.6206743566992015	0.41836734693877553	0.7391304347826086	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat05	Fold5	0.5735100210970464	0.71875	0.4050632911392405	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat06	Fold1	0.5885206747275713	0.6091954022988506	0.5064935064935064	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat06	Fold2	0.6093305763763246	0.6509433962264151	0.5205479452054794	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat06	Fold3	0.5622702205882353	0.7916666666666666	0.2647058823529412	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat06	Fold4	0.550436161776368	0.44329896907216493	0.5384615384615384	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat06	Fold5	0.4996832435856826	0.5975609756097561	0.4025974025974026	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat07	Fold1	0.5411242603550296	0.5769230769230769	0.5230769230769231	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat07	Fold2	0.6106853672643147	0.5384615384615384	0.6578947368421053	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat07	Fold3	0.4889876880984952	0.8823529411764706	0.11627906976744186	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat07	Fold4	0.5612261274273792	0.6881720430107527	0.417910447761194	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat07	Fold5	0.6243221690590112	0.43157894736842106	0.696969696969697	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat08	Fold1	0.5798459993304319	0.6019417475728155	0.46551724137931033	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat08	Fold2	0.5716484531322149	0.8764044943820225	0.2054794520547945	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat08	Fold3	0.533316798941799	0.4166666666666667	0.6031746031746031	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat08	Fold4	0.5125156445556946	0.4787234042553192	0.5411764705882353	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat08	Fold5	0.6268303186907838	0.5930232558139535	0.5925925925925926	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat09	Fold1	0.4889705882352941	0.625	0.29411764705882354	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat09	Fold2	0.6508152173913043	0.6521739130434783	0.625	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat09	Fold3	0.5788798309178744	0.7708333333333334	0.43478260869565216	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat09	Fold4	0.5508552631578948	0.43	0.6842105263157895	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat09	Fold5	0.5353623188405797	0.5434782608695652	0.4533333333333333	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat10	Fold1	0.5623684210526316	0.8210526315789474	0.2875	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat10	Fold2	0.5588235294117647	0.696078431372549	0.4426229508196721	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat10	Fold3	0.5820148749154834	0.6436781609195402	0.5176470588235295	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat10	Fold4	0.5720588235294117	0.4470588235294118	0.6111111111111112	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat10	Fold5	0.5382860866731835	0.40404040404040403	0.6774193548387096	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat11	Fold1	0.5581563073695253	0.3870967741935484	0.6341463414634146	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat11	Fold2	0.5359268707482994	0.7040816326530612	0.3194444444444444	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat11	Fold3	0.5028073286052009	0.43617021276595747	0.5694444444444444	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat11	Fold4	0.5860357965621124	0.6464646464646465	0.5614035087719298	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat11	Fold5	0.6309523809523809	0.7857142857142857	0.4155844155844156	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat12	Fold1	0.6463837994214079	0.6	0.5901639344262295	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat12	Fold2	0.578921568627451	0.5647058823529412	0.5357142857142857	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat12	Fold3	0.5410526315789473	0.8421052631578947	0.2	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat12	Fold4	0.5096190842631781	0.46017699115044247	0.5362318840579711	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat12	Fold5	0.5385012919896641	0.5777777777777777	0.36046511627906974	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat13	Fold1	0.5738644825018615	0.8352941176470589	0.27848101265822783	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat13	Fold2	0.5545626271432723	0.6559139784946236	0.3783783783783784	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat13	Fold3	0.5363964505940743	0.4036697247706422	0.6885245901639344	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat13	Fold4	0.5865906245653081	0.6373626373626373	0.5316455696202531	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat13	Fold5	0.574709784411277	0.5222222222222223	0.5671641791044776	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat14	Fold1	0.5327614379084967	0.35555555555555557	0.6911764705882353	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat14	Fold2	0.5019964507542147	0.826530612244898	0.2608695652173913	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat14	Fold3	0.6247837370242214	0.6078431372549019	0.6029411764705882	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat14	Fold4	0.5648046230049533	0.6956521739130435	0.4430379746835443	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat14	Fold5	0.5927937576499388	0.5	0.5921052631578947	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat15	Fold1	0.5229545454545454	0.509090909090909	0.5	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat15	Fold2	0.5691711389385808	0.8023255813953488	0.38461538461538464	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat15	Fold3	0.5388817936710657	0.5977011494252874	0.3950617283950617	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat15	Fold4	0.5992994212610417	0.7448979591836735	0.417910447761194	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat15	Fold5	0.5915657036346692	0.632183908045977	0.5540540540540541	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat16	Fold1	0.5358070500927644	0.7142857142857143	0.4142857142857143	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat16	Fold2	0.5986254295532646	0.5876288659793815	0.5866666666666667	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat16	Fold3	0.5584939489018378	0.8865979381443299	0.18840579710144928	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat16	Fold4	0.5104878341124296	0.5631067961165048	0.4567901234567901	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat16	Fold5	0.6112929623567922	0.6276595744680851	0.49230769230769234	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat17	Fold1	0.574466377788477	0.43010752688172044	0.6865671641791045	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat17	Fold2	0.5540683605565638	0.6206896551724138	0.4342105263157895	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat17	Fold3	0.5409779614325069	0.6636363636363637	0.4090909090909091	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat17	Fold4	0.5472275950999356	0.8191489361702128	0.18181818181818182	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat17	Fold5	0.5995798319327731	0.4642857142857143	0.6705882352941176	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat18	Fold1	0.5131410256410256	0.64	0.358974358974359	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat18	Fold2	0.5522135416666667	0.59375	0.475	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat18	Fold3	0.582819862268938	0.6179775280898876	0.5	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat18	Fold4	0.6417657045840408	0.5268817204301075	0.7105263157894737	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat18	Fold5	0.5341145833333333	0.7444444444444445	0.328125	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat19	Fold1	0.6454644299471886	0.7126436781609196	0.4594594594594595	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat19	Fold2	0.5632850241545894	0.5666666666666667	0.5072463768115942	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat19	Fold3	0.5364393939393939	0.53	0.48484848484848486	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat19	Fold4	0.5590386624869383	0.8620689655172413	0.23863636363636365	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat19	Fold5	0.5182387057387057	0.5576923076923077	0.47619047619047616	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat20	Fold1	0.5726984126984127	0.6111111111111112	0.5	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat20	Fold2	0.5910894660894661	0.15476190476190477	0.8939393939393939	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat20	Fold3	0.5634888161483906	0.723404255319149	0.3333333333333333	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat20	Fold4	0.5549812030075189	0.5510204081632653	0.5263157894736842	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	FIT_value	Repeat20	Fold5	0.5463585434173669	0.5980392156862745	0.4	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat01	Fold1	0.6144578313253012	0.8674698795180723	0.25274725274725274	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat01	Fold2	0.5983805668016194	0.7368421052631579	0.38461538461538464	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat01	Fold3	0.4574752097635393	0.8369565217391305	0.14035087719298245	all	rf_hum-kegg-men	log_reg_hum-kegg-men_fit
