dataset	data_type	model_type	ext_comp	alg	sec_add_var	sec_alg	predictor	rep	fold	auroc	sensitivity	specificity	selection	included_in_training	primary_model
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold1	0.6175438596491228	0.8552631578947368	0.23333333333333334	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold2	0.5197014925373135	0.7164179104477612	0.24	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold3	0.571875	0.8666666666666667	0.15625	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold4	0.4661319073083779	0.7647058823529411	0.22727272727272727	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold5	0.5836707152496626	0.8421052631578947	0.1346153846153846	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold1	0.5032618825722274	0.3620689655172414	0.6216216216216216	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold2	0.5115646258503401	0.8142857142857143	0.14285714285714285	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold3	0.5317460317460317	0.8571428571428571	0.08333333333333333	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold4	0.5108958837772397	0.6779661016949152	0.35714285714285715	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold5	0.5691467002942413	0.8852459016393442	0.10256410256410256	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat08	Fold1	0.5359744990892532	0.6885245901639344	0.3333333333333333	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat08	Fold2	0.49553571428571425	0.8214285714285714	0.36363636363636365	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat08	Fold3	0.5705942974922708	0.8309859154929577	0.1951219512195122	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat08	Fold4	0.5086436170212766	0.828125	0.1702127659574468	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat08	Fold5	0.6173728813559322	0.9491525423728814	0.1	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat09	Fold1	0.4756258234519104	0.855072463768116	0.18181818181818182	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat09	Fold2	0.5465517241379311	0.7241379310344828	0.23333333333333334	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat09	Fold3	0.5704721634954193	0.8333333333333334	0.11627906976744186	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat09	Fold4	0.5737994350282486	0.7796610169491526	0.2708333333333333	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat09	Fold5	0.6188411509657076	0.847457627118644	0.23255813953488372	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat10	Fold1	0.4957652752571083	0.8070175438596491	0.2413793103448276	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat10	Fold2	0.528888888888889	0.8533333333333334	0.12121212121212122	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat10	Fold3	0.49194847020933974	0.8405797101449275	0.05555555555555555	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat10	Fold4	0.5968181818181818	0.7818181818181819	0.375	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat10	Fold5	0.5933481152993348	0.9818181818181818	0.024390243902439025	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat11	Fold1	0.557910447761194	0.7761194029850746	0.26	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat11	Fold2	0.5136876006441223	0.8840579710144928	0.08333333333333333	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat11	Fold3	0.5190476190476191	0.9666666666666667	0.02040816326530612	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat11	Fold4	0.5535077288941737	0.7758620689655172	0.3103448275862069	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat11	Fold5	0.5522328548644339	0.8421052631578947	0.18181818181818182	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold1	0.5871647509578544	0.8275862068965517	0.2222222222222222	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold2	0.61767578125	0.9375	0.09375	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold3	0.4950664950664951	0.8412698412698413	0.16216216216216217	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold4	0.55	0.765625	0.38	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold5	0.5328667072428485	0.8870967741935484	0.16981132075471697	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold1	0.6216931216931217	0.7037037037037037	0.48214285714285715	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold2	0.6614583333333334	0.7638888888888888	0.40625	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold3	0.5639423076923077	0.7692307692307693	0.375	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold4	0.47912087912087914	0.8615384615384616	0.16326530612244897	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold5	0.586013986013986	0.8727272727272727	0.20512820512820512	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold1	0.5367334547662417	0.9344262295081968	0.037037037037037035	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold2	0.5364583333333334	0.6666666666666666	0.4166666666666667	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold3	0.5121212121212121	0.8939393939393939	0.1	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold4	0.6313725490196078	0.8333333333333334	0.2549019607843137	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold5	0.5331101190476191	0.78125	0.19047619047619047	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold1	0.5142764438676184	0.9104477611940298	0	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold2	0.5641622340425532	0.890625	0.2127659574468085	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold3	0.5790070921985816	0.8933333333333333	0.14893617021276595	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold4	0.566711590296496	0.71698113207547165	0.42857142857142855	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat15	Fold5	0.6447115384615385	0.9423076923076923	0.175	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold1	0.6050179211469534	0.7777777777777778	0.3870967741935484	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold2	0.5303123086344151	0.704225352112676	0.2608695652173913	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold3	0.6107921928817451	0.8059701492537313	0.2564102564102564	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold4	0.4664351851851852	0.9166666666666666	0.10416666666666667	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat16	Fold5	0.5560064935064936	0.7321428571428571	0.3181818181818182	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold1	0.5340909090909091	0.5606060606060606	0.5	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold2	0.5444182389937107	0.6981132075471698	0.4583333333333333	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold3	0.553566354077863	0.782608695652174	0.23529411764705882	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold4	0.45403184386235235	0.847457627118644	0.030303030303030304	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat17	Fold5	0.5589488636363636	0.90625	0.06818181818181818	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold1	0.4857142857142857	0.8714285714285714	0.15384615384615385	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold2	0.5542087542087542	0.9242424242424242	0.1111111111111111	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold3	0.584375	0.7857142857142857	0.325	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold4	0.592013888888889	0.7222222222222222	0.3958333333333333	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat18	Fold5	0.6252955082742316	0.9148936170212766	0.2222222222222222	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold1	0.5900161030595813	0.7971014492753623	0.35555555555555557	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold2	0.6111918604651163	0.59375	0.5813953488372093	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold3	0.5213293650793651	0.8571428571428571	0.125	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold4	0.4649122807017544	0.5964912280701754	0.32608695652173914	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat19	Fold5	0.5673234811165846	0.8620689655172413	0.21428571428571427	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold1	0.5195578231292517	0.9107142857142857	0.11904761904761904	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold2	0.5816235504014273	0.7966101694915254	0.2631578947368421	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold3	0.5214676034348166	0.6721311475409836	0.3333333333333333	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold4	0.6361940298507462	0.8656716417910447	0.2708333333333333	all	external	rf_hum-kegg-FIT-low
hum-kegg-FIT-low	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat20	Fold5	0.6176470588235294	0.8823529411764706	0.23684210526315788	all	external	rf_hum-kegg-FIT-low
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold1	0.6505480335267569	0.7878787878787878	0.2765957446808511	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold2	0.6556847545219638	0.8837209302325582	0.3888888888888889	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold3	0.47395833333333337	0.5	0.375	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold4	0.4865079365079365	0.7142857142857143	0.23333333333333334	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold5	0.6117216117216118	0.7714285714285715	0.3076923076923077	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold1	0.6205357142857143	0.3125	0.8571428571428571	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold2	0.6363636363636364	0.9090909090909091	0.2222222222222222	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold3	0.6305555555555555	0.8888888888888888	0.3	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold4	0.5310344827586208	0.6551724137931034	0.475	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold5	0.3773109243697479	0.9428571428571428	0.029411764705882353	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold1	0.5853658536585366	0.8461538461538461	0.3170731707317073	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold2	0.5045787545787546	0.8461538461538461	0.10714285714285714	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold3	0.6484848484848484	0.6	0.5454545454545454	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold4	0.5870870870870871	0.8648648648648649	0.2222222222222222	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold5	0.6203007518796992	0.6571428571428571	0.39473684210526316	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold1	0.6083776595744681	0.48936170212765956	0.71875	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold2	0.5819964349376114	0.8529411764705882	0.36363636363636365	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold3	0.6071428571428572	0.7878787878787878	0.32142857142857145	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold4	0.4861111111111111	0.8611111111111112	0.13043478260869565	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold5	0.6424710424710425	0.7714285714285715	0.32432432432432434	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold1	0.4418103448275862	0.6875	0.27586206896551724	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold2	0.4298245614035088	0.6666666666666666	0.3157894736842105	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold3	0.6257839721254356	0.8536585365853658	0.2857142857142857	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold4	0.6674107142857143	0.9523809523809523	0.15625	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold5	0.5630952380952381	0.7	0.38095238095238093	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold1	0.5065359477124183	0.7777777777777778	0.20588235294117646	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold2	0.6363636363636364	0.7954545454545454	0.2926829268292683	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold3	0.5532258064516129	0.525	0.5483870967741935	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold4	0.5295608108108109	0.8378378378378378	0.1875	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold5	0.6212406015037594	0.75	0.4473684210526316	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold1	0.5974025974025974	0.7142857142857143	0.48484848484848486	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold2	0.5082956259426847	0.9230769230769231	0.058823529411764705	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold3	0.6934210526315789	0.7105263157894737	0.625	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold4	0.6053571428571428	0.78125	0.3142857142857143	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold5	0.5501730103806228	0.6764705882352942	0.3235294117647059	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat08	Fold1	0.5998185117967332	0.9473684210526315	0.20689655172413793	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat08	Fold2	0.5364583333333334	0.7777777777777778	0.25	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat08	Fold3	0.5046992481203008	0.9736842105263158	0	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat08	Fold4	0.5857220118983234	0.5116279069767442	0.7209302325581395	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat08	Fold5	0.6409090909090909	0.7666666666666667	0.36363636363636365	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat09	Fold1	0.4569327731092437	0.5588235294117647	0.35714285714285715	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat09	Fold2	0.5962325962325963	0.918918918918919	0.30303030303030304	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat09	Fold3	0.6208236208236209	0.7948717948717948	0.30303030303030304	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat09	Fold4	0.5877906976744186	0.5	0.6511627906976745	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat09	Fold5	0.6058608058608058	0.9142857142857143	0.02564102564102564	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat10	Fold1	0.5599755201958384	0.868421052631579	0.2558139534883721	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat10	Fold2	0.6967799642218246	0.5813953488372093	0.6538461538461539	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat10	Fold3	0.5497416020671835	0.75	0.13953488372093023	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat10	Fold4	0.6334975369458128	0.7241379310344828	0.4	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat10	Fold5	0.5340406719717065	0.9743589743589743	0.034482758620689655	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat11	Fold1	0.6117936117936118	0.6216216216216216	0.5909090909090909	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat11	Fold2	0.51890756302521	0.9761904761904762	0.029411764705882353	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat11	Fold3	0.5338345864661654	0.5428571428571428	0.5263157894736842	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat11	Fold4	0.5213675213675214	0.5641025641025641	0.4166666666666667	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat11	Fold5	0.5850694444444444	0.9375	0.16666666666666666	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold1	0.5461309523809523	0.6428571428571429	0.25	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold2	0.5292857142857142	0.6571428571428571	0.375	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold3	0.5185185185185185	0.7142857142857143	0.25925925925925924	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold4	0.5797764227642277	0.9166666666666666	0.21951219512195122	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat12	Fold5	0.62004662004662	0.6923076923076923	0.45454545454545453	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold1	0.6156462585034014	0.7142857142857143	0.38095238095238093	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold2	0.5188087774294671	0.7954545454545454	0.10344827586206896	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold3	0.5034013605442177	0.8095238095238095	0.22857142857142856	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold4	0.502710027100271	0.8055555555555556	0.12195121951219512	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat13	Fold5	0.5881773399014778	0.8	0.41379310344827586	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold1	0.6748768472906403	0.7714285714285715	0.3448275862068966	all	external	rf_hum-kegg-men
hum-kegg-men	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat14	Fold2	0.5167682926829268	0.6341463414634146	0.46875	all	external	rf_hum-kegg-men
