feature	metadata	value	coef	stderr	pval	name	qval	N	N.not.zero	model	dataset	strat
MAG0209	final_result_cat_neg	>= 3 Non-advanced adenomas	0.5188064152390944	0.4243134209645026	0.22175998242832695	final_result_cat_neg>= 3 Non-advanced adenomas	0.644834686081603	1034	798	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG0217	final_result_cat_neg	Advanced serrated	0.5768509057778161	0.4719145585264552	0.22188584259623095	final_result_cat_negAdvanced serrated	0.644834686081603	1034	332	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG0249	final_result_cat_neg	Advanced serrated	0.5450395219681552	0.44639707775805704	0.22241082620274924	final_result_cat_negAdvanced serrated	0.644834686081603	1034	233	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG1594	final_result_cat_neg	Advanced serrated	-0.3240550494421188	0.26549523459907215	0.2225646793409818	final_result_cat_negAdvanced serrated	0.644834686081603	1034	113	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG0290	final_result_cat_neg	Advanced adenoma	0.3859547729696375	0.3162719042573255	0.22265647805688216	final_result_cat_negAdvanced adenoma	0.6448580434434183	1034	305	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG1324	final_result_cat_neg	>= 3 Non-advanced adenomas	-0.4196082934224163	0.3440058827177762	0.22286680831732036	final_result_cat_neg>= 3 Non-advanced adenomas	0.6449820709701932	1034	164	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG1493	final_result_cat_neg	Advanced adenoma	0.4023567368309957	0.33018899017586206	0.2233241241623151	final_result_cat_negAdvanced adenoma	0.6458201577821963	1034	529	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG0437	final_result_cat_neg	Cancer	0.5287055524613693	0.43426061834216734	0.22373452131667396	final_result_cat_negCancer	0.6465214066265315	1034	825	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG1712	final_result_cat_neg	Cancer	0.6355461676101782	0.5233824577506255	0.22494509454805106	final_result_cat_negCancer	0.6483439192045954	1034	685	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG0779	final_result_cat_neg	Cancer	0.2353687598191089	0.19405705581045182	0.22548777491960123	final_result_cat_negCancer	0.6491519082825604	1034	108	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG1371	final_result_cat_neg	Advanced serrated	0.20472128377504734	0.1689526151518083	0.22593756971819826	final_result_cat_negAdvanced serrated	0.6494756343411141	1034	110	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG0482	final_result_cat_neg	Advanced serrated	-0.47996560558398954	0.3964155893663292	0.22629930833437115	final_result_cat_negAdvanced serrated	0.6498970956666488	1034	289	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG0871	final_result_cat_neg	Cancer	0.5514060920602198	0.4560273592045284	0.22691773336654852	final_result_cat_negCancer	0.6503511219411203	1034	190	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG0514	final_result_cat_neg	Advanced adenoma	0.2314650294342207	0.19152286236625338	0.2271485386325523	final_result_cat_negAdvanced adenoma	0.650770422622502	1034	122	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG1576	final_result_cat_neg	Advanced serrated	0.36734327074911166	0.30459154276603834	0.22812249375328872	final_result_cat_negAdvanced serrated	0.6521051686689222	1034	236	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG0249	final_result_cat_neg	>= 3 Non-advanced adenomas	-0.4269538686488241	0.3549242194408455	0.2293099415997713	final_result_cat_neg>= 3 Non-advanced adenomas	0.6538872113927263	1034	233	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG0420	final_result_cat_neg	Advanced serrated	-0.587479498968746	0.4882648511749717	0.229211443430816	final_result_cat_negAdvanced serrated	0.6538872113927263	1034	440	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG1439	final_result_cat_neg	>= 3 Non-advanced adenomas	-0.41073336614801176	0.3412698502428089	0.22907774258491134	final_result_cat_neg>= 3 Non-advanced adenomas	0.6538872113927263	1034	570	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG1740	final_result_cat_neg	Cancer	-0.553244000301247	0.4601939144747864	0.22959870258529036	final_result_cat_negCancer	0.6541396998184688	1034	294	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG0294	final_result_cat_neg	Cancer	0.45682008348724334	0.38099536429791575	0.2308322648623315	final_result_cat_negCancer	0.65442015805221	1034	149	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG1162	final_result_cat_neg	Cancer	0.5168246347433323	0.43016972057167346	0.22989075594942165	final_result_cat_negCancer	0.65442015805221	1034	516	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG1275	final_result_cat_neg	Advanced adenoma	0.25921269550369586	0.21594494237276854	0.2303090715185616	final_result_cat_negAdvanced adenoma	0.65442015805221	1034	112	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG1613	final_result_cat_neg	Cancer	-0.6332123023079715	0.5270718892957229	0.22991635526426699	final_result_cat_negCancer	0.65442015805221	1034	385	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG1772	final_result_cat_neg	Advanced serrated	-0.49085915729462226	0.4088983175716396	0.23027867637403893	final_result_cat_negAdvanced serrated	0.65442015805221	1034	323	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG1645	final_result_cat_neg	Advanced serrated	-0.49887076754485526	0.4164276815291372	0.23123688416349664	final_result_cat_negAdvanced serrated	0.6550222327539765	1034	338	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG0237	final_result_cat_neg	Advanced serrated	-0.3213939084689383	0.26857444093478283	0.23174739853163365	final_result_cat_negAdvanced serrated	0.6552468317831196	1034	224	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG0992	final_result_cat_neg	Cancer	0.4902918900318398	0.40973835178583007	0.23177410333427062	final_result_cat_negCancer	0.6552468317831196	1034	790	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG0803	final_result_cat_neg	>= 3 Non-advanced adenomas	0.3320589570961244	0.27758865136890226	0.2319186618338358	final_result_cat_neg>= 3 Non-advanced adenomas	0.6553868919904502	1034	830	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG1357	final_result_cat_neg	Cancer	-0.47884032998730164	0.40035682283658064	0.23199385372886214	final_result_cat_negCancer	0.6553868919904502	1034	172	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG0583	final_result_cat_neg	Advanced adenoma	0.23213210267646806	0.19415817907787697	0.2321699948112706	final_result_cat_negAdvanced adenoma	0.6556439787464594	1034	973	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG0414	final_result_cat_neg	Advanced adenoma	0.2542629840976379	0.21297862068635248	0.23284957753828125	final_result_cat_negAdvanced adenoma	0.656677798236284	1034	207	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG0837	final_result_cat_neg	Advanced serrated	0.5201485540708277	0.4357184314273711	0.23287716750854326	final_result_cat_negAdvanced serrated	0.656677798236284	1034	183	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG0457	final_result_cat_neg	Advanced serrated	0.5751183282028619	0.4836003604856069	0.2346532651057832	final_result_cat_negAdvanced serrated	0.6580716659066411	1034	616	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG0863	final_result_cat_neg	Advanced adenoma	-0.18076112381459006	0.15197123862768033	0.23457462798751255	final_result_cat_negAdvanced adenoma	0.6580716659066411	1034	183	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG1217	final_result_cat_neg	Advanced serrated	0.5725003891025808	0.4813743028313903	0.2346292641560133	final_result_cat_negAdvanced serrated	0.6580716659066411	1034	245	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG0479	final_result_cat_neg	>= 3 Non-advanced adenomas	0.22371100058477317	0.18881635749086043	0.23640195857321858	final_result_cat_neg>= 3 Non-advanced adenomas	0.6605877558588231	1034	112	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG1292	final_result_cat_neg	>= 3 Non-advanced adenomas	-0.3805417014023025	0.3218417727828205	0.23735979996896292	final_result_cat_neg>= 3 Non-advanced adenomas	0.6613269969468103	1034	292	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG1788	final_result_cat_neg	Advanced serrated	-0.2920233570973566	0.2469598157568417	0.23732585525679384	final_result_cat_negAdvanced serrated	0.6613269969468103	1034	104	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG1804	final_result_cat_neg	Advanced serrated	0.7107579561598779	0.6010477171139144	0.23730267305218977	final_result_cat_negAdvanced serrated	0.6613269969468103	1034	802	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG0361	final_result_cat_neg	Cancer	0.6308289356769211	0.5342370837944227	0.23798837195375946	final_result_cat_negCancer	0.6615718819526554	1034	338	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG1371	final_result_cat_neg	>= 3 Non-advanced adenomas	0.1585086054450547	0.13433191667922564	0.23831661505173626	final_result_cat_neg>= 3 Non-advanced adenomas	0.6615718819526554	1034	110	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG0286	final_result_cat_neg	Advanced adenoma	0.37161289260406927	0.3166274384444491	0.2408373953821389	final_result_cat_negAdvanced adenoma	0.6625224779149923	1034	450	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG0289	final_result_cat_neg	Advanced adenoma	0.3275502443491111	0.2787743816146462	0.24031490919127066	final_result_cat_negAdvanced adenoma	0.6625224779149923	1034	397	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG1089	final_result_cat_neg	Advanced adenoma	0.3264573911948355	0.2781451707153748	0.24082358872885837	final_result_cat_negAdvanced adenoma	0.6625224779149923	1034	280	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG1470	final_result_cat_neg	Advanced adenoma	0.1922763511951793	0.16346708032545826	0.23980599027671584	final_result_cat_negAdvanced adenoma	0.6625224779149923	1034	122	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG1658	final_result_cat_neg	Cancer	-0.7474416651298389	0.6364260537441032	0.2405266658520618	final_result_cat_negCancer	0.6625224779149923	1034	331	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG1696	final_result_cat_neg	Cancer	0.5102305793790309	0.43418150757339097	0.24023907770188055	final_result_cat_negCancer	0.6625224779149923	1034	361	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG1700	final_result_cat_neg	Advanced adenoma	0.23780414323745686	0.2023770761939125	0.24027917179480504	final_result_cat_negAdvanced adenoma	0.6625224779149923	1034	204	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG1848	final_result_cat_neg	Advanced serrated	-0.2061801810881394	0.17515867394503903	0.2394603030307551	final_result_cat_negAdvanced serrated	0.6625224779149923	1034	125	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG0237	final_result_cat_neg	>= 3 Non-advanced adenomas	-0.25040625365659885	0.2135398696812342	0.24124444990271754	final_result_cat_neg>= 3 Non-advanced adenomas	0.6627363732840985	1034	224	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG0998	final_result_cat_neg	Advanced serrated	0.5628006985112406	0.48077107767217814	0.24205662177625006	final_result_cat_negAdvanced serrated	0.6632568050302581	1034	578	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG0147	final_result_cat_neg	Advanced serrated	-0.48478820614919216	0.4143425126659473	0.24229904522599524	final_result_cat_negAdvanced serrated	0.6635650594898255	1034	348	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG0495	final_result_cat_neg	Advanced serrated	-0.27985871663768364	0.23938074219123592	0.2426706850709785	final_result_cat_negAdvanced serrated	0.6638675420744685	1034	158	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG1574	final_result_cat_neg	Cancer	0.5619341153908683	0.4807429521999911	0.2427543174239324	final_result_cat_negCancer	0.6638675420744685	1034	698	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG1171	final_result_cat_neg	Advanced serrated	-0.5240003106289908	0.44864978583843823	0.24313202214164917	final_result_cat_negAdvanced serrated	0.6641928707033842	1034	439	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG1400	final_result_cat_neg	>= 3 Non-advanced adenomas	0.21349158099076765	0.18309450664785332	0.24391147136662922	final_result_cat_neg>= 3 Non-advanced adenomas	0.6649069879626236	1034	945	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG1548	final_result_cat_neg	Advanced serrated	-0.7416967671197203	0.6360877527927409	0.24390722563896935	final_result_cat_negAdvanced serrated	0.6649069879626236	1034	516	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG0933	final_result_cat_neg	Advanced adenoma	0.3760124066075098	0.32284908372519855	0.24445711625655733	final_result_cat_negAdvanced adenoma	0.6652170502797696	1034	829	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG1708	final_result_cat_neg	>= 3 Non-advanced adenomas	-0.43814044516470224	0.37774919204214025	0.2464044333677654	final_result_cat_neg>= 3 Non-advanced adenomas	0.6684018109352269	1034	728	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG0811	final_result_cat_neg	Advanced serrated	-0.4403545748418251	0.38003467755030834	0.24687246619236652	final_result_cat_negAdvanced serrated	0.668717855134511	1034	262	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG0479	final_result_cat_neg	Advanced adenoma	-0.17163977448200424	0.14824342502536453	0.24723871718205653	final_result_cat_negAdvanced adenoma	0.6687707884423442	1034	112	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG1233	final_result_cat_neg	Advanced adenoma	-0.20436568215279713	0.17647757867229813	0.24715612824300368	final_result_cat_negAdvanced adenoma	0.6687707884423442	1034	152	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG1089	final_result_cat_neg	>= 3 Non-advanced adenomas	-0.410098734714667	0.35427107798652585	0.24733634983371125	final_result_cat_neg>= 3 Non-advanced adenomas	0.6687981847153829	1034	280	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG0205	final_result_cat_neg	>= 3 Non-advanced adenomas	-0.29194065082430953	0.25257205009727707	0.24803639967787725	final_result_cat_neg>= 3 Non-advanced adenomas	0.6694341554526394	1034	178	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG0461	final_result_cat_neg	Cancer	0.3246509046584548	0.28090498777232437	0.24809311513593468	final_result_cat_negCancer	0.6694341554526394	1034	972	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG0645	final_result_cat_neg	Cancer	-0.48585266371905783	0.420183241921718	0.24786601578595135	final_result_cat_negCancer	0.6694341554526394	1034	302	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG1347	final_result_cat_neg	Advanced serrated	0.5685676894414302	0.49243554000459	0.248555035610624	final_result_cat_negAdvanced serrated	0.669798087005127	1034	643	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG1545	final_result_cat_neg	>= 3 Non-advanced adenomas	0.496579129759512	0.43166682990922256	0.25029028388551633	final_result_cat_neg>= 3 Non-advanced adenomas	0.6710534430225934	1034	531	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG1336	final_result_cat_neg	Cancer	0.4147727799898191	0.3615288343659503	0.2515687757596689	final_result_cat_negCancer	0.6719844405567846	1034	179	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG0981	final_result_cat_neg	>= 3 Non-advanced adenomas	0.4992742150209257	0.4355119633815893	0.25192691116294014	final_result_cat_neg>= 3 Non-advanced adenomas	0.672707747179543	1034	751	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG1253	final_result_cat_neg	>= 3 Non-advanced adenomas	0.4858598969754631	0.4248117506436006	0.25304521841113703	final_result_cat_neg>= 3 Non-advanced adenomas	0.6738247672835983	1034	700	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG1434	final_result_cat_neg	Advanced serrated	0.29486963219154305	0.2580833150166819	0.25353056962135734	final_result_cat_negAdvanced serrated	0.6741847087893897	1034	110	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG1336	final_result_cat_neg	Advanced adenoma	0.24451337790682257	0.21443072279642528	0.2544642126305028	final_result_cat_negAdvanced adenoma	0.6750357910670003	1034	179	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG0190	final_result_cat_neg	Advanced serrated	0.35473305946771666	0.3127061993966875	0.25692569117366676	final_result_cat_negAdvanced serrated	0.6774423128805672	1034	154	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
MAG0919	final_result_cat_neg	Advanced serrated	0.2552254647746005	0.2249885181903709	0.2569273608748442	final_result_cat_negAdvanced serrated	0.6774423128805672	1034	122	final_result_cat_neg,Total_Reads_QC_ATLAS,senter,age_invitation,kjonn,wcrf_index_main,Smoking,Utdanning,colo_hemorrhoids,colo_IBD,antibiotics_reg_quest_comb	mags	no_strat
